user_id,session_id,session_date,ref_month,duration_min,kwh_delivered,status,anomaly_flag
U0080,S004441,2026-04-01,2026-04-01,131,14.472,concluida,False
U0080,S004434,2026-04-01,2026-04-01,144,15.497,concluida,False
U0080,S004433,2026-04-02,2026-04-01,201,21.968,concluida,False
U0080,S004451,2026-04-04,2026-04-01,193,22.362,concluida,False
U0080,S004459,2026-04-04,2026-04-01,81,8.953,concluida,False
U0080,S004447,2026-04-05,2026-04-01,77,7.771,concluida,False
U0080,S004462,2026-04-05,2026-04-01,94,9.071,concluida,False
U0080,S004445,2026-04-06,2026-04-01,15,1.591,concluida,False
U0080,S004456,2026-04-09,2026-04-01,66,7.073,concluida,False
U0080,S004448,2026-04-11,2026-04-01,72,8.145,concluida,False
U0080,S004440,2026-04-14,2026-04-01,143,14.061,concluida,False
U0080,S004438,2026-04-14,2026-04-01,132,14.457,concluida,False
U0080,S004443,2026-04-14,2026-04-01,120,44.799,concluida,True
U0080,S004444,2026-04-15,2026-04-01,23,2.353,concluida,False
U0080,S004446,2026-04-15,2026-04-01,116,12.392,concluida,False
U0080,S004442,2026-04-15,2026-04-01,142,14.541,concluida,False
U0080,S004457,2026-04-18,2026-04-01,95,10.871,concluida,False
U0080,S004452,2026-04-19,2026-04-01,80,9.281,concluida,False
U0080,S004461,2026-04-19,2026-04-01,199,23.164,concluida,False
U0080,S004435,2026-04-20,2026-04-01,142,14.152,concluida,False
U0080,S004460,2026-04-21,2026-04-01,152,15.528,concluida,False
U0080,S004458,2026-04-21,2026-04-01,211,22.862,concluida,False
U0080,S004454,2026-04-21,2026-04-01,105,11.892,concluida,False
U0080,S004437,2026-04-24,2026-04-01,61,6.256,interrompida,False
U0080,S004436,2026-04-24,2026-04-01,20,1.919,concluida,False
U0080,S004455,2026-04-28,2026-04-01,122,12.372,concluida,False
U0080,S004453,2026-04-28,2026-04-01,103,10.419,concluida,False
U0080,S004439,2026-04-28,2026-04-01,127,12.14,concluida,False
U0080,S004449,2026-04-30,2026-04-01,94,9.551,concluida,False
U0080,S004432,2026-04-30,2026-04-01,100,9.793,concluida,False
U0080,S004450,2026-04-30,2026-04-01,18,2.073,concluida,False
U0080,S004477,2026-05-01,2026-05-01,69,7.247,concluida,False
U0080,S004476,2026-05-05,2026-05-01,148,16.832,concluida,False
U0080,S004475,2026-05-07,2026-05-01,158,18.429,concluida,False
U0080,S004471,2026-05-09,2026-05-01,40,4.415,concluida,False
U0080,S004468,2026-05-10,2026-05-01,120,13.9,concluida,False
U0080,S004466,2026-05-12,2026-05-01,65,6.765,concluida,False
U0080,S004472,2026-05-12,2026-05-01,134,15.284,concluida,False
U0080,S004473,2026-05-17,2026-05-01,146,16.338,concluida,False
U0080,S004464,2026-05-21,2026-05-01,170,15.808,concluida,False
U0080,S004463,2026-05-21,2026-05-01,155,14.397,concluida,False
U0080,S004474,2026-05-21,2026-05-01,63,7.296,concluida,False
U0080,S004469,2026-05-22,2026-05-01,126,14.478,concluida,False
U0080,S004467,2026-05-23,2026-05-01,48,4.827,concluida,False
U0080,S004470,2026-05-26,2026-05-01,175,17.75,concluida,False
U0080,S004465,2026-05-29,2026-05-01,238,25.838,concluida,False
U0080,S004487,2026-06-04,2026-06-01,286,26.726,concluida,False
U0080,S004482,2026-06-06,2026-06-01,148,16.694,concluida,False
U0080,S004489,2026-06-07,2026-06-01,82,8.044,concluida,False
U0080,S004486,2026-06-08,2026-06-01,63,7.266,concluida,False
U0080,S004485,2026-06-09,2026-06-01,68,7.613,concluida,False
U0080,S004488,2026-06-10,2026-06-01,132,12.285,concluida,False
U0080,S004479,2026-06-10,2026-06-01,109,12.425,concluida,False
U0080,S004481,2026-06-12,2026-06-01,164,15.299,concluida,False
U0080,S004484,2026-06-15,2026-06-01,22,2.531,concluida,False
U0080,S004491,2026-06-20,2026-06-01,71,8.025,concluida,False
U0080,S004490,2026-06-25,2026-06-01,90,9.849,concluida,False
U0080,S004478,2026-06-25,2026-06-01,297,31.942,concluida,False
U0080,S004480,2026-06-28,2026-06-01,48,4.487,interrompida,False
U0080,S004483,2026-06-30,2026-06-01,88,9.45,concluida,False
U0080,S004497,2026-07-02,2026-07-01,49,5.262,concluida,False
U0080,S004492,2026-07-04,2026-07-01,98,9.643,concluida,False
U0080,S004498,2026-07-11,2026-07-01,98,9.255,concluida,False
U0080,S004496,2026-07-12,2026-07-01,42,4.24,concluida,False
U0080,S004493,2026-07-13,2026-07-01,249,24.167,concluida,False
U0080,S004508,2026-07-14,2026-07-01,121,12.667,concluida,False
U0080,S004506,2026-07-14,2026-07-01,77,7.567,concluida,False
U0080,S004501,2026-07-14,2026-07-01,297,28.936,concluida,False
U0080,S004505,2026-07-17,2026-07-01,148,55.193,concluida,True
U0080,S004495,2026-07-23,2026-07-01,95,10.014,concluida,False
U0080,S004503,2026-07-24,2026-07-01,59,6.567,concluida,False
U0080,S004509,2026-07-24,2026-07-01,99,11.164,concluida,False
U0080,S004507,2026-07-26,2026-07-01,54,5.308,concluida,False
U0080,S004494,2026-07-27,2026-07-01,114,11.614,concluida,False
U0080,S004499,2026-07-27,2026-07-01,84,8.418,concluida,False
U0080,S004502,2026-07-28,2026-07-01,56,6.102,concluida,False
U0080,S004504,2026-07-29,2026-07-01,171,16.551,concluida,False
U0080,S004500,2026-07-30,2026-07-01,61,6.271,concluida,False
U0080,S004521,2026-08-01,2026-08-01,85,8.171,concluida,False
U0080,S004513,2026-08-02,2026-08-01,77,7.824,concluida,False
U0080,S004514,2026-08-02,2026-08-01,45,4.917,concluida,False
U0080,S004515,2026-08-04,2026-08-01,110,10.868,concluida,False
U0080,S004524,2026-08-05,2026-08-01,73,7.859,concluida,False
U0080,S004519,2026-08-08,2026-08-01,94,10.54,concluida,False
U0080,S004525,2026-08-08,2026-08-01,50,5.388,concluida,False
U0080,S004511,2026-08-09,2026-08-01,216,21.201,concluida,False
U0080,S004517,2026-08-10,2026-08-01,175,16.292,concluida,False
U0080,S004512,2026-08-10,2026-08-01,159,16.057,concluida,False
U0080,S004516,2026-08-13,2026-08-01,225,21.838,concluida,False
U0080,S004526,2026-08-13,2026-08-01,82,9.405,concluida,False
U0080,S004527,2026-08-14,2026-08-01,47,4.909,concluida,False
U0080,S004510,2026-08-15,2026-08-01,25,2.73,concluida,False
U0080,S004528,2026-08-16,2026-08-01,71,7.342,concluida,False
U0080,S004518,2026-08-17,2026-08-01,76,8.356,concluida,False
U0080,S004522,2026-08-20,2026-08-01,123,12.56,concluida,False
U0080,S004520,2026-08-22,2026-08-01,165,17.232,concluida,False
U0080,S004523,2026-08-30,2026-08-01,236,23.074,concluida,False
U0081,S004533,2026-03-02,2026-03-01,81,95.922,concluida,True
U0081,S004534,2026-03-09,2026-03-01,13,4.228,concluida,False
U0081,S004529,2026-03-12,2026-03-01,274,79.298,concluida,False
U0081,S004531,2026-03-18,2026-03-01,31,9.854,interrompida,False
U0081,S004535,2026-03-18,2026-03-01,94,30.838,concluida,False
U0081,S004530,2026-03-26,2026-03-01,136,37.459,concluida,False
U0081,S004532,2026-03-29,2026-03-01,204,58.645,concluida,False
U0081,S004540,2026-04-02,2026-04-01,177,55.816,concluida,False
U0081,S004537,2026-04-03,2026-04-01,35,11.861,concluida,False
U0081,S004536,2026-04-03,2026-04-01,196,57.401,concluida,False
U0081,S004545,2026-04-05,2026-04-01,191,56.124,concluida,False
U0081,S004539,2026-04-08,2026-04-01,159,51.392,concluida,False
U0081,S004542,2026-04-08,2026-04-01,90,28.481,concluida,False
U0081,S004543,2026-04-08,2026-04-01,29,8.987,interrompida,False
U0081,S004538,2026-04-13,2026-04-01,139,39.25,concluida,False
U0081,S004541,2026-04-17,2026-04-01,37,12.139,concluida,False
U0081,S004544,2026-04-21,2026-04-01,59,18.079,concluida,False
U0081,S004548,2026-05-07,2026-05-01,128,35.26,concluida,False
U0081,S004550,2026-05-14,2026-05-01,91,28.179,concluida,False
U0081,S004546,2026-05-15,2026-05-01,32,9.818,concluida,False
U0081,S004552,2026-05-15,2026-05-01,112,36.832,concluida,False
U0081,S004549,2026-05-20,2026-05-01,75,25.017,concluida,False
U0081,S004553,2026-05-25,2026-05-01,50,16.854,concluida,False
U0081,S004547,2026-05-26,2026-05-01,115,37.286,concluida,False
U0081,S004551,2026-05-27,2026-05-01,16,5.104,concluida,False
U0081,S004558,2026-06-03,2026-06-01,90,26.711,concluida,False
U0081,S004562,2026-06-07,2026-06-01,47,16.107,concluida,False
U0081,S004555,2026-06-12,2026-06-01,77,23.967,concluida,False
U0081,S004561,2026-06-12,2026-06-01,103,30.557,concluida,False
U0081,S004563,2026-06-13,2026-06-01,96,29.055,concluida,False
U0081,S004560,2026-06-14,2026-06-01,385,108.607,concluida,False
U0081,S004559,2026-06-14,2026-06-01,136,44.936,interrompida,False
U0081,S004557,2026-06-22,2026-06-01,120,41.163,concluida,False
U0081,S004556,2026-06-24,2026-06-01,101,33.872,concluida,False
U0081,S004554,2026-06-25,2026-06-01,189,57.265,concluida,False
U0081,S004564,2026-06-30,2026-06-01,23,6.69,concluida,False
U0081,S004571,2026-07-09,2026-07-01,134,38.069,concluida,False
U0081,S004565,2026-07-09,2026-07-01,56,16.303,concluida,False
U0081,S004569,2026-07-09,2026-07-01,78,21.7,concluida,False
U0081,S004566,2026-07-13,2026-07-01,157,45.789,concluida,False
U0081,S004572,2026-07-15,2026-07-01,118,37.498,concluida,False
U0081,S004570,2026-07-19,2026-07-01,51,14.332,concluida,False
U0081,S004568,2026-07-22,2026-07-01,109,31.315,concluida,False
U0081,S004567,2026-07-24,2026-07-01,48,15.944,concluida,False
U0081,S004573,2026-07-28,2026-07-01,41,12.72,concluida,False
U0081,S004580,2026-08-06,2026-08-01,26,8.029,concluida,False
U0081,S004586,2026-08-07,2026-08-01,45,14.63,concluida,False
U0081,S004589,2026-08-08,2026-08-01,146,47.351,concluida,False
U0081,S004576,2026-08-09,2026-08-01,41,13.842,concluida,False
U0081,S004588,2026-08-09,2026-08-01,198,54.982,concluida,False
U0081,S004575,2026-08-11,2026-08-01,101,34.662,concluida,False
U0081,S004584,2026-08-13,2026-08-01,81,28.084,concluida,False
U0081,S004579,2026-08-14,2026-08-01,56,16.399,concluida,False
U0081,S004578,2026-08-14,2026-08-01,78,24.267,concluida,False
U0081,S004587,2026-08-14,2026-08-01,66,18.733,concluida,False
U0081,S004577,2026-08-17,2026-08-01,274,77.257,concluida,False
U0081,S004590,2026-08-17,2026-08-01,126,37.726,concluida,False
U0081,S004583,2026-08-19,2026-08-01,48,16.339,concluida,False
U0081,S004582,2026-08-20,2026-08-01,73,21.242,concluida,False
U0081,S004585,2026-08-21,2026-08-01,120,33.114,concluida,False
U0081,S004591,2026-08-22,2026-08-01,22,7.53,concluida,False
U0081,S004574,2026-08-27,2026-08-01,55,17.049,concluida,False
U0081,S004581,2026-08-27,2026-08-01,63,20.766,concluida,False
U0082,S004600,2026-03-01,2026-03-01,135,22.383,concluida,False
U0082,S004597,2026-03-04,2026-03-01,82,12.905,concluida,False
U0082,S004593,2026-03-04,2026-03-01,137,22.9,concluida,False
U0082,S004599,2026-03-08,2026-03-01,31,4.619,concluida,False
U0082,S004598,2026-03-09,2026-03-01,138,23.149,concluida,False
U0082,S004594,2026-03-11,2026-03-01,122,20.714,concluida,False
U0082,S004602,2026-03-12,2026-03-01,49,8.154,concluida,False
U0082,S004604,2026-03-23,2026-03-01,10,1.544,concluida,False
U0082,S004592,2026-03-24,2026-03-01,36,5.747,concluida,False
U0082,S004601,2026-03-25,2026-03-01,65,9.047,concluida,False
U0082,S004595,2026-03-27,2026-03-01,108,18.286,concluida,False
U0082,S004596,2026-03-27,2026-03-01,32,5.563,concluida,False
U0082,S004603,2026-03-30,2026-03-01,140,19.415,concluida,False
U0082,S004606,2026-04-07,2026-04-01,42,6.476,interrompida,False
U0082,S004612,2026-04-10,2026-04-01,101,14.51,concluida,False
U0082,S004611,2026-04-10,2026-04-01,97,13.389,concluida,False
U0082,S004605,2026-04-14,2026-04-01,46,7.182,concluida,False
U0082,S004610,2026-04-14,2026-04-01,137,23.421,concluida,False
U0082,S004608,2026-04-21,2026-04-01,51,8.221,concluida,False
U0082,S004607,2026-04-23,2026-04-01,27,4.677,concluida,False
U0082,S004609,2026-04-23,2026-04-01,88,13.795,concluida,False
U0082,S004614,2026-05-01,2026-05-01,89,14.199,concluida,False
U0082,S004622,2026-05-02,2026-05-01,146,25.197,concluida,False
U0082,S004625,2026-05-03,2026-05-01,26,3.637,concluida,False
U0082,S004619,2026-05-03,2026-05-01,182,29.252,concluida,False
U0082,S004615,2026-05-04,2026-05-01,25,4.112,concluida,False
U0082,S004627,2026-05-05,2026-05-01,39,6.297,concluida,False
U0082,S004635,2026-05-06,2026-05-01,30,5.063,concluida,False
U0082,S004629,2026-05-07,2026-05-01,137,20.344,concluida,False
U0082,S004637,2026-05-08,2026-05-01,238,36.451,concluida,False
U0082,S004634,2026-05-09,2026-05-01,197,29.544,concluida,False
U0082,S004630,2026-05-09,2026-05-01,86,13.315,concluida,False
U0082,S004638,2026-05-10,2026-05-01,151,21.923,concluida,False
U0082,S004620,2026-05-13,2026-05-01,59,8.277,concluida,False
U0082,S004616,2026-05-14,2026-05-01,44,6.063,concluida,False
U0082,S004623,2026-05-14,2026-05-01,80,12.948,concluida,False
U0082,S004628,2026-05-14,2026-05-01,98,14.113,concluida,False
U0082,S004631,2026-05-14,2026-05-01,65,10.397,concluida,False
U0082,S004618,2026-05-15,2026-05-01,60,8.954,concluida,False
U0082,S004617,2026-05-16,2026-05-01,127,18.358,concluida,False
U0082,S004624,2026-05-19,2026-05-01,242,35.349,concluida,False
U0082,S004636,2026-05-20,2026-05-01,24,4.074,concluida,False
U0082,S004626,2026-05-20,2026-05-01,65,8.976,concluida,False
U0082,S004621,2026-05-21,2026-05-01,112,16.707,concluida,False
U0082,S004613,2026-05-22,2026-05-01,21,2.911,concluida,False
U0082,S004632,2026-05-26,2026-05-01,133,19.144,concluida,False
U0082,S004633,2026-05-31,2026-05-01,175,30.124,concluida,False
U0082,S004648,2026-06-01,2026-06-01,39,5.847,concluida,False
U0082,S004639,2026-06-02,2026-06-01,77,11.88,concluida,False
U0082,S004640,2026-06-02,2026-06-01,91,14.488,concluida,False
U0082,S004647,2026-06-04,2026-06-01,199,30.224,concluida,False
U0082,S004641,2026-06-07,2026-06-01,82,12.101,concluida,False
U0082,S004650,2026-06-07,2026-06-01,72,11.733,concluida,False
U0082,S004652,2026-06-11,2026-06-01,156,26.651,concluida,False
U0082,S004643,2026-06-15,2026-06-01,20,3.05,concluida,False
U0082,S004651,2026-06-19,2026-06-01,146,21.829,concluida,False
U0082,S004645,2026-06-20,2026-06-01,228,38.942,concluida,False
U0082,S004642,2026-06-22,2026-06-01,34,5.319,concluida,False
U0082,S004649,2026-06-22,2026-06-01,140,21.223,concluida,False
U0082,S004646,2026-06-26,2026-06-01,83,12.206,concluida,False
U0082,S004644,2026-06-28,2026-06-01,110,18.62,concluida,False
U0082,S004653,2026-06-28,2026-06-01,239,37.916,concluida,False
U0082,S004662,2026-07-01,2026-07-01,101,14.182,concluida,False
U0082,S004657,2026-07-02,2026-07-01,69,11.214,concluida,False
U0082,S004655,2026-07-03,2026-07-01,128,21.502,concluida,False
U0082,S004661,2026-07-07,2026-07-01,301,47.04,concluida,False
U0082,S004667,2026-07-07,2026-07-01,113,16.797,concluida,False
U0082,S004666,2026-07-13,2026-07-01,88,13.439,concluida,False
U0082,S004658,2026-07-14,2026-07-01,83,11.937,concluida,False
U0082,S004665,2026-07-15,2026-07-01,58,9.09,concluida,False
U0082,S004663,2026-07-20,2026-07-01,245,34.443,concluida,False
U0082,S004659,2026-07-21,2026-07-01,138,22.824,concluida,False
U0082,S004660,2026-07-25,2026-07-01,114,17.377,concluida,False
U0082,S004664,2026-07-25,2026-07-01,76,12.241,concluida,False
U0082,S004656,2026-07-26,2026-07-01,141,20.031,concluida,False
U0082,S004654,2026-07-27,2026-07-01,80,13.198,concluida,False
U0082,S004679,2026-08-01,2026-08-01,226,35.053,concluida,False
U0082,S004676,2026-08-05,2026-08-01,109,16.403,concluida,False
U0082,S004669,2026-08-07,2026-08-01,34,5.137,concluida,False
U0082,S004680,2026-08-12,2026-08-01,310,46.013,concluida,False
U0082,S004683,2026-08-12,2026-08-01,75,11.294,concluida,False
U0082,S004678,2026-08-13,2026-08-01,78,11.926,concluida,False
U0082,S004670,2026-08-15,2026-08-01,17,2.475,concluida,False
U0082,S004675,2026-08-20,2026-08-01,131,21.299,concluida,False
U0082,S004685,2026-08-21,2026-08-01,94,14.382,concluida,False
U0082,S004681,2026-08-21,2026-08-01,101,14.658,concluida,False
U0082,S004682,2026-08-21,2026-08-01,56,7.796,concluida,False
U0082,S004673,2026-08-23,2026-08-01,28,4.373,concluida,False
U0082,S004684,2026-08-24,2026-08-01,58,8.705,concluida,False
U0082,S004668,2026-08-24,2026-08-01,73,11.961,concluida,False
U0082,S004674,2026-08-27,2026-08-01,200,29.443,concluida,False
U0082,S004686,2026-08-28,2026-08-01,62,8.821,concluida,False
U0082,S004687,2026-08-28,2026-08-01,103,15.228,interrompida,False
U0082,S004671,2026-08-28,2026-08-01,208,32.116,concluida,False
U0082,S004672,2026-08-29,2026-08-01,125,18.966,concluida,False
U0082,S004677,2026-08-29,2026-08-01,52,8.807,concluida,False
U0083,S004699,2026-04-06,2026-04-01,58,8.306,concluida,False
U0083,S004696,2026-04-09,2026-04-01,39,5.597,concluida,False
U0083,S004693,2026-04-09,2026-04-01,44,6.795,concluida,False
U0083,S004698,2026-04-11,2026-04-01,167,28.095,concluida,False
U0083,S004695,2026-04-12,2026-04-01,179,26.864,concluida,False
U0083,S004691,2026-04-14,2026-04-01,58,8.638,concluida,False
U0083,S004692,2026-04-17,2026-04-01,37,6.124,concluida,False
U0083,S004690,2026-04-17,2026-04-01,192,31.672,concluida,False
U0083,S004694,2026-04-18,2026-04-01,49,7.002,concluida,False
U0083,S004688,2026-04-19,2026-04-01,234,37.886,concluida,False
U0083,S004697,2026-04-19,2026-04-01,79,11.401,concluida,False
U0083,S004689,2026-04-27,2026-04-01,79,13.741,concluida,False
U0083,S004700,2026-04-29,2026-04-01,62,9.734,concluida,False
U0083,S004708,2026-05-01,2026-05-01,143,21.526,concluida,False
U0083,S004705,2026-05-03,2026-05-01,75,12.831,concluida,False
U0083,S004702,2026-05-06,2026-05-01,55,8.481,concluida,False
U0083,S004707,2026-05-07,2026-05-01,42,7.268,concluida,False
U0083,S004701,2026-05-07,2026-05-01,244,38.836,concluida,False
U0083,S004703,2026-05-07,2026-05-01,32,19.655,concluida,True
U0083,S004713,2026-05-11,2026-05-01,63,10.528,concluida,False
U0083,S004706,2026-05-14,2026-05-01,203,34.803,concluida,False
U0083,S004710,2026-05-21,2026-05-01,87,14.176,concluida,False
U0083,S004712,2026-05-23,2026-05-01,52,8.442,concluida,False
U0083,S004709,2026-05-25,2026-05-01,145,22.779,concluida,False
U0083,S004711,2026-05-29,2026-05-01,78,13.032,concluida,False
U0083,S004704,2026-05-30,2026-05-01,62,9.039,concluida,False
U0083,S004721,2026-06-03,2026-06-01,66,9.791,concluida,False
U0083,S004720,2026-06-06,2026-06-01,52,8.132,concluida,False
U0083,S004718,2026-06-10,2026-06-01,116,16.618,concluida,False
U0083,S004723,2026-06-11,2026-06-01,37,5.14,concluida,False
U0083,S004722,2026-06-11,2026-06-01,160,25.761,concluida,False
U0083,S004714,2026-06-12,2026-06-01,111,17.789,concluida,False
U0083,S004715,2026-06-19,2026-06-01,63,9.381,concluida,False
U0083,S004719,2026-06-24,2026-06-01,37,5.416,concluida,False
U0083,S004716,2026-06-24,2026-06-01,90,15.651,concluida,False
U0083,S004717,2026-06-28,2026-06-01,37,5.344,concluida,False
U0083,S004730,2026-08-01,2026-08-01,78,13.504,concluida,False
U0083,S004732,2026-08-06,2026-08-01,71,10.413,concluida,False
U0083,S004727,2026-08-11,2026-08-01,166,24.673,concluida,False
U0083,S004729,2026-08-11,2026-08-01,107,14.929,concluida,False
U0083,S004725,2026-08-12,2026-08-01,260,40.984,concluida,False
U0083,S004726,2026-08-14,2026-08-01,56,9.424,concluida,False
U0083,S004728,2026-08-20,2026-08-01,202,28.503,concluida,False
U0083,S004724,2026-08-22,2026-08-01,70,9.881,concluida,False
U0083,S004731,2026-08-23,2026-08-01,42,5.919,concluida,False
U0084,S004738,2026-03-06,2026-03-01,124,17.189,concluida,False
U0084,S004734,2026-03-12,2026-03-01,102,16.411,concluida,False
U0084,S004737,2026-03-16,2026-03-01,42,6.945,concluida,False
U0084,S004739,2026-03-18,2026-03-01,235,37.618,concluida,False
U0084,S004736,2026-03-24,2026-03-01,161,22.203,concluida,False
U0084,S004733,2026-03-27,2026-03-01,84,14.399,concluida,False
U0084,S004735,2026-03-31,2026-03-01,122,16.911,concluida,False
U0084,S004746,2026-04-02,2026-04-01,20,3.175,concluida,False
U0084,S004740,2026-04-04,2026-04-01,95,15.188,concluida,False
U0084,S004744,2026-04-09,2026-04-01,114,17.424,concluida,False
U0084,S004745,2026-04-09,2026-04-01,47,8.108,concluida,False
U0084,S004741,2026-04-11,2026-04-01,144,25.058,concluida,False
U0084,S004742,2026-04-23,2026-04-01,45,6.431,concluida,False
U0084,S004743,2026-04-26,2026-04-01,40,5.564,concluida,False
U0084,S004751,2026-05-03,2026-05-01,32,4.857,concluida,False
U0084,S004755,2026-05-07,2026-05-01,233,32.18,concluida,False
U0084,S004748,2026-05-11,2026-05-01,50,8.417,concluida,False
U0084,S004750,2026-05-14,2026-05-01,115,19.956,concluida,False
U0084,S004747,2026-05-14,2026-05-01,50,8.64,concluida,False
U0084,S004749,2026-05-17,2026-05-01,47,8.06,concluida,False
U0084,S004754,2026-05-22,2026-05-01,38,5.848,concluida,False
U0084,S004753,2026-05-26,2026-05-01,41,20.267,concluida,True
U0084,S004756,2026-05-28,2026-05-01,159,25.284,concluida,False
U0084,S004752,2026-05-29,2026-05-01,191,27.229,concluida,False
U0084,S004758,2026-06-09,2026-06-01,126,21.062,concluida,False
U0084,S004759,2026-06-10,2026-06-01,27,3.839,concluida,False
U0084,S004757,2026-06-23,2026-06-01,56,8.295,concluida,False
U0084,S004760,2026-06-24,2026-06-01,194,30.048,concluida,False
U0084,S004761,2026-06-24,2026-06-01,109,15.491,concluida,False
U0084,S004763,2026-07-27,2026-07-01,126,18.858,concluida,False
U0084,S004762,2026-07-28,2026-07-01,95,15.707,concluida,False
U0084,S004766,2026-08-05,2026-08-01,32,4.838,concluida,False
U0084,S004769,2026-08-09,2026-08-01,73,12.183,concluida,False
U0084,S004773,2026-08-09,2026-08-01,253,41.36,concluida,False
U0084,S004771,2026-08-12,2026-08-01,71,10.285,concluida,False
U0084,S004767,2026-08-14,2026-08-01,145,23.805,concluida,False
U0084,S004765,2026-08-17,2026-08-01,33,17.27,concluida,True
U0084,S004770,2026-08-19,2026-08-01,201,33.762,concluida,False
U0084,S004772,2026-08-22,2026-08-01,51,8.339,concluida,False
U0084,S004764,2026-08-25,2026-08-01,92,15.818,concluida,False
U0084,S004768,2026-08-30,2026-08-01,151,24.301,concluida,False
U0085,S004786,2026-03-01,2026-03-01,117,33.925,concluida,False
U0085,S004780,2026-03-02,2026-03-01,223,63.128,concluida,False
U0085,S004777,2026-03-03,2026-03-01,48,14.461,concluida,False
U0085,S004790,2026-03-08,2026-03-01,156,44.665,concluida,False
U0085,S004783,2026-03-10,2026-03-01,221,71.517,concluida,False
U0085,S004775,2026-03-11,2026-03-01,268,76.064,concluida,False
U0085,S004776,2026-03-14,2026-03-01,75,22.466,concluida,False
U0085,S004774,2026-03-17,2026-03-01,72,23.411,concluida,False
U0085,S004784,2026-03-19,2026-03-01,164,51.353,concluida,False
U0085,S004778,2026-03-20,2026-03-01,99,30.424,concluida,False
U0085,S004781,2026-03-25,2026-03-01,250,74.75,concluida,False
U0085,S004788,2026-03-26,2026-03-01,109,34.187,concluida,False
U0085,S004787,2026-03-27,2026-03-01,55,16.471,concluida,False
U0085,S004779,2026-03-30,2026-03-01,27,7.524,concluida,False
U0085,S004782,2026-03-30,2026-03-01,108,30.845,concluida,False
U0085,S004789,2026-03-30,2026-03-01,210,62.775,concluida,False
U0085,S004785,2026-03-31,2026-03-01,86,28.723,concluida,False
U0085,S004792,2026-04-05,2026-04-01,64,20.553,concluida,False
U0085,S004799,2026-04-07,2026-04-01,132,39.889,concluida,False
U0085,S004804,2026-04-11,2026-04-01,228,73.939,concluida,False
U0085,S004796,2026-04-11,2026-04-01,80,27.198,concluida,False
U0085,S004794,2026-04-14,2026-04-01,82,26.993,concluida,False
U0085,S004805,2026-04-17,2026-04-01,150,48.653,concluida,False
U0085,S004797,2026-04-18,2026-04-01,31,10.482,concluida,False
U0085,S004798,2026-04-18,2026-04-01,76,21.398,concluida,False
U0085,S004803,2026-04-19,2026-04-01,178,57.931,concluida,False
U0085,S004802,2026-04-20,2026-04-01,94,26.296,concluida,False
U0085,S004793,2026-04-20,2026-04-01,82,22.929,concluida,False
U0085,S004806,2026-04-22,2026-04-01,47,14.565,concluida,False
U0085,S004795,2026-04-24,2026-04-01,110,31.627,concluida,False
U0085,S004800,2026-04-24,2026-04-01,29,7.98,concluida,False
U0085,S004801,2026-04-27,2026-04-01,170,57.099,concluida,False
U0085,S004791,2026-04-30,2026-04-01,88,29.522,concluida,False
U0085,S004816,2026-05-05,2026-05-01,49,14.741,concluida,False
U0085,S004819,2026-05-07,2026-05-01,119,38.53,concluida,False
U0085,S004818,2026-05-10,2026-05-01,168,51.048,concluida,False
U0085,S004812,2026-05-12,2026-05-01,131,39.483,concluida,False
U0085,S004817,2026-05-13,2026-05-01,39,11.022,concluida,False
U0085,S004814,2026-05-15,2026-05-01,60,17.506,concluida,False
U0085,S004811,2026-05-16,2026-05-01,41,14.121,concluida,False
U0085,S004809,2026-05-18,2026-05-01,124,40.077,concluida,False
U0085,S004807,2026-05-19,2026-05-01,22,6.158,interrompida,False
U0085,S004808,2026-05-21,2026-05-01,56,18.309,concluida,False
U0085,S004813,2026-05-22,2026-05-01,52,14.719,concluida,False
U0085,S004815,2026-05-22,2026-05-01,37,12.396,concluida,False
U0085,S004810,2026-05-31,2026-05-01,42,13.786,concluida,False
U0085,S004820,2026-05-31,2026-05-01,68,20.728,interrompida,False
U0085,S004830,2026-06-01,2026-06-01,172,175.38,concluida,True
U0085,S004825,2026-06-10,2026-06-01,112,34.619,concluida,False
U0085,S004834,2026-06-13,2026-06-01,169,55.195,concluida,False
U0085,S004832,2026-06-15,2026-06-01,44,14.651,concluida,False
U0085,S004821,2026-06-16,2026-06-01,36,11.478,concluida,False
U0085,S004829,2026-06-16,2026-06-01,89,26.909,concluida,False
U0085,S004828,2026-06-18,2026-06-01,188,61.539,concluida,False
U0085,S004822,2026-06-21,2026-06-01,125,38.064,concluida,False
U0085,S004823,2026-06-21,2026-06-01,36,10.21,concluida,False
U0085,S004826,2026-06-21,2026-06-01,168,47.383,concluida,False
U0085,S004831,2026-06-22,2026-06-01,72,20.008,concluida,False
U0085,S004835,2026-06-22,2026-06-01,117,38.787,concluida,False
U0085,S004833,2026-06-23,2026-06-01,185,53.291,concluida,False
U0085,S004824,2026-06-24,2026-06-01,65,20.998,concluida,False
U0085,S004827,2026-06-24,2026-06-01,52,17.376,concluida,False
U0085,S004840,2026-07-03,2026-07-01,133,38.424,concluida,False
U0085,S004838,2026-07-05,2026-07-01,85,26.731,concluida,False
U0085,S004841,2026-07-06,2026-07-01,59,18.974,concluida,False
U0085,S004844,2026-07-07,2026-07-01,258,85.474,concluida,False
U0085,S004839,2026-07-08,2026-07-01,164,49.254,concluida,False
U0085,S004836,2026-07-12,2026-07-01,148,49.281,concluida,False
